Date,Open,High,Low,Close,Volume
1993-03-01,1.6716,1.6882,1.6641,1.6792,33770925
1993-03-02,1.6716,1.7183,1.6716,1.7109,41807851
1993-03-03,1.7033,1.735,1.6792,1.722,57377601
1993-03-04,1.7183,1.7422,1.6882,1.735,53313178
1993-03-05,1.7272,1.759,1.7272,1.735,31596038
1993-03-08,1.735,1.7901,1.735,1.7818,50104744
1993-03-09,1.7818,1.8142,1.7818,1.7901,43827381
1993-03-10,1.7901,1.8055,1.7661,1.7901,37505636
1993-03-11,1.798,1.8055,1.7739,1.794,40935987
1993-03-12,1.7901,1.7901,1.7512,1.7739,35863375
1993-03-15,1.7661,1.8055,1.7472,1.798,38507486
1993-03-16,1.8055,1.8218,1.7818,1.7818,28669781
1993-03-17,1.7818,1.798,1.735,1.7387,49882829
1993-03-18,1.735,1.7538,1.7183,1.7183,30058410
1993-03-19,1.735,1.7422,1.6882,1.6956,43621305
1993-03-22,1.6882,1.6994,1.6641,1.6792,46763160
1993-03-23,1.6792,1.7033,1.6592,1.6641,29024871
1993-03-24,1.6641,1.7109,1.6552,1.6956,40498478
1993-03-25,1.6956,1.7272,1.6882,1.7272,48418089
1993-03-26,1.7272,1.7272,1.6552,1.6792,42958690
1993-03-29,1.6478,1.6552,1.6011,1.6087,74082361
1993-03-30,1.6124,1.6478,1.5845,1.6478,74744972
1993-03-31,1.6552,1.6641,1.616,1.6252,63135012
1993-04-01,1.616,1.6401,1.6087,1.6326,30629079
1993-04-02,1.5923,1.616,1.5619,1.5808,71840898
1993-04-05,1.577,1.5923,1.5619,1.577,42226335
1993-04-06,1.577,1.5845,1.5379,1.5379,47660374
1993-04-07,1.5455,1.6011,1.5292,1.5923,46097378
1993-04-08,1.577,1.5923,1.5455,1.5696,46262238
1993-04-12,1.5619,1.6087,1.5619,1.577,26339547
1993-04-13,1.5923,1.616,1.5214,1.5292,46560252
1993-04-14,1.5214,1.5379,1.5015,1.5379,48139110
1993-04-15,1.5214,1.5214,1.4748,1.4901,61908078
1993-04-16,1.5214,1.5379,1.495,1.518,194411100
1993-04-19,1.5292,1.5619,1.5214,1.5292,64501464
1993-04-20,1.5379,1.5845,1.5214,1.577,67950829
1993-04-21,1.5845,1.6011,1.5533,1.5643,58106797
1993-04-22,1.5533,1.5923,1.5455,1.577,44632654
1993-04-23,1.5696,1.5845,1.5379,1.5533,37971683
1993-04-26,1.5533,1.5696,1.5292,1.5455,29100946
1993-04-27,1.5379,1.5845,1.5379,1.5845,36706690
1993-04-28,1.5696,1.6401,1.5696,1.6213,46208351
1993-04-29,1.6252,1.6326,1.5808,1.6011,23337197
1993-04-30,1.6011,1.6552,1.6011,1.616,37461257
1993-05-03,1.616,1.6401,1.6087,1.6363,18451631
1993-05-04,1.6478,1.7109,1.6401,1.6845,48354682
1993-05-05,1.6716,1.7512,1.6716,1.7183,71634814
1993-05-06,1.7183,1.7272,1.6882,1.6956,19944879
1993-05-07,1.6882,1.7272,1.6882,1.7272,23181836
1993-05-10,1.735,1.7626,1.735,1.735,39043281
1993-05-11,1.735,1.7422,1.7033,1.7183,44832405
1993-05-12,1.7109,1.7272,1.6716,1.6792,29785751
1993-05-13,1.6882,1.759,1.6882,1.7512,102393883
1993-05-14,1.7422,1.7661,1.735,1.7512,33235138
1993-05-17,1.7512,1.7661,1.735,1.759,19713441
1993-05-18,1.7512,1.7739,1.735,1.7512,46274910
1993-05-19,1.7272,1.8142,1.7183,1.8055,48906352
1993-05-20,1.8055,1.8608,1.8055,1.8535,82239754
1993-05-21,1.8535,1.8646,1.7901,1.8142,41950518
1993-05-24,1.7901,1.8535,1.7901,1.8169,42549715
1993-05-25,1.7901,1.8142,1.759,1.7791,51157305
1993-05-26,1.7661,1.8218,1.7472,1.8218,34411351
1993-05-27,1.8218,1.8445,1.8055,1.8142,55846307
1993-05-28,1.798,1.8142,1.7739,1.7852,52070389
1993-06-01,1.7818,1.8218,1.7818,1.798,38234836
1993-06-02,1.7901,1.837,1.7661,1.798,56749865
1993-06-03,1.798,1.8055,1.7661,1.7791,44401214
1993-06-04,1.759,1.7739,1.7183,1.7312,60487750
1993-06-07,1.7183,1.7272,1.5898,1.6011,136526226
1993-06-08,1.5379,1.577,1.5142,1.5619,175813620
1993-06-09,1.4193,1.4382,1.3877,1.3952,333575083
1993-06-10,1.3726,1.4115,1.3487,1.4033,156737433
1993-06-11,1.4193,1.4272,1.3689,1.3804,68594425
1993-06-14,1.3877,1.4115,1.3726,1.407,70623465
1993-06-15,1.4272,1.4272,1.321,1.3248,126907286
1993-06-16,1.3324,1.3636,1.3097,1.3324,99946337
1993-06-17,1.3398,1.3398,1.2766,1.3006,115899716
1993-06-18,1.3123,1.3286,1.2541,1.2932,88117633
1993-06-21,1.2766,1.2766,1.2467,1.2489,77442966
1993-06-22,1.2896,1.3248,1.2541,1.3058,95219302
1993-06-23,1.3169,1.3169,1.2619,1.2766,51157305
1993-06-24,1.2766,1.3169,1.2619,1.3169,63077967
1993-06-25,1.2742,1.2857,1.2467,1.2619,72795170
1993-06-28,1.2766,1.2766,1.2224,1.2654,100098518
1993-06-29,1.2693,1.2693,1.2139,1.23,83298653
1993-06-30,1.2224,1.2541,1.2139,1.2467,56686458
1993-07-01,1.23,1.2541,1.1987,1.1987,61755904
1993-07-02,1.206,1.2224,1.191,1.2139,54245267
1993-07-06,1.206,1.23,1.1835,1.191,43947856
1993-07-07,1.1835,1.1949,1.143,1.1507,64266845
1993-07-08,1.1507,1.1835,1.143,1.1507,39338115
1993-07-09,1.167,1.1745,1.1507,1.1594,44407563
1993-07-12,1.1594,1.2023,1.143,1.1987,49220208
1993-07-13,1.2224,1.2224,1.167,1.1745,44756305
1993-07-14,1.1594,1.1835,1.128,1.1745,69719905
1993-07-15,1.1745,1.191,1.1116,1.128,95688520
1993-07-16,0.8982,0.9349,0.8354,0.8678,600277268
1993-07-19,0.8834,0.9073,0.8051,0.809,228220063
1993-07-20,0.8277,0.8754,0.8124,0.8477,150567862
1993-07-21,0.82,0.844,0.8051,0.8277,129053640
1993-07-22,0.82,0.8516,0.8124,0.8354,59777578
1993-07-23,0.8516,0.8678,0.82,0.8277,66175421
1993-07-26,0.844,0.8678,0.82,0.8477,43259895
1993-07-27,0.844,0.8678,0.8277,0.8354,56220411
1993-07-28,0.8277,0.8516,0.8277,0.8477,25984454
1993-07-29,0.8516,0.8678,0.844,0.8595,34357457
1993-07-30,0.8678,0.8905,0.8516,0.8754,60703328
1993-08-02,0.8905,0.9222,0.8834,0.8982,61229609
1993-08-03,0.9146,0.9222,0.9073,0.9146,49955722
1993-08-04,0.9222,0.9613,0.9146,0.9539,68784647
1993-08-05,0.9703,0.9703,0.9146,0.9314,59267153
1993-08-06,0.9222,0.9539,0.9222,0.9222,35644646
1993-08-09,0.9222,0.9539,0.9146,0.9385,45691569
1993-08-10,0.9314,0.9385,0.8905,0.8982,43247205
1993-08-11,0.8982,0.8982,0.8516,0.8678,47264072
1993-08-12,0.8678,0.8754,0.82,0.8354,95726556
1993-08-13,0.8354,0.8754,0.8277,0.8632,39293751
1993-08-16,0.8678,0.8834,0.8595,0.8678,28999499
1993-08-17,0.8754,0.8982,0.8595,0.8944,30622731
1993-08-18,0.9146,0.9385,0.8905,0.8982,53420964
1993-08-19,0.9073,0.9073,0.8678,0.8678,43063328
1993-08-20,0.8754,0.8834,0.8516,0.8834,28289334
1993-08-23,0.8834,0.9073,0.8678,0.8944,25810085
1993-08-24,0.8905,0.9073,0.8754,0.8834,28663439
1993-08-25,0.8834,0.8905,0.844,0.8595,41262549
1993-08-26,0.8595,0.8595,0.8354,0.8477,49860622
1993-08-27,0.8516,0.8516,0.8277,0.8354,52812253
1993-08-30,0.8354,0.8354,0.8163,0.82,77487342
1993-08-31,0.8354,0.844,0.82,0.8354,36196266
1993-09-01,0.8354,0.844,0.8124,0.8238,63851525
1993-09-02,0.82,0.8277,0.796,0.8124,79900005
1993-09-03,0.82,0.82,0.796,0.8124,46122753
1993-09-07,0.82,0.8516,0.8124,0.8277,40631639
1993-09-08,0.8277,0.8516,0.82,0.844,64152716
1993-09-09,0.844,0.8516,0.82,0.82,42327800
1993-09-10,0.8277,0.8277,0.7998,0.8277,38069971
1993-09-13,0.8277,0.8354,0.7812,0.796,72405230
1993-09-14,0.7644,0.7884,0.757,0.7644,78308488
1993-09-15,0.7721,0.7884,0.7419,0.7721,72953697
1993-09-16,0.7644,0.7884,0.7644,0.7812,24332691
1993-09-17,0.7683,0.8051,0.7644,0.796,48697085
1993-09-20,0.796,0.8051,0.7812,0.7848,31431176
1993-09-21,0.7812,0.796,0.7533,0.7721,41468615
1993-09-22,0.7644,0.8051,0.7644,0.8051,31275835
1993-09-23,0.8051,0.8051,0.7721,0.7812,37068126
1993-09-24,0.7884,0.796,0.7721,0.7884,21675918
1993-09-27,0.7884,0.796,0.7644,0.7812,32036721
1993-09-28,0.7812,0.7884,0.7644,0.7812,26764379
1993-09-29,0.7644,0.7848,0.7494,0.7533,67015571
1993-09-30,0.757,0.757,0.7254,0.7369,77817062
1993-10-01,0.718,0.7254,0.7089,0.718,95108339
1993-10-04,0.7141,0.7254,0.6941,0.718,54587662
1993-10-05,0.7254,0.757,0.7254,0.7419,49908170
1993-10-06,0.7494,0.757,0.7369,0.7458,49616494
1993-10-07,0.7419,0.7494,0.718,0.7254,38187267
1993-10-08,0.7329,0.7329,0.7013,0.7141,39461766
1993-10-11,0.718,0.757,0.718,0.7494,45615472
1993-10-12,0.757,0.7884,0.7494,0.757,86716327
1993-10-13,0.7644,0.7644,0.7419,0.757,50104744
1993-10-14,0.757,0.7721,0.7419,0.7494,45485503
1993-10-15,0.8754,0.8982,0.844,0.8905,270402010
1993-10-18,0.8834,0.9073,0.8754,0.8944,94261839
1993-10-19,0.8905,0.8982,0.8595,0.8754,60456057
1993-10-20,0.8834,0.8905,0.8595,0.8754,39179600
1993-10-21,0.8678,0.9853,0.8595,0.9539,177516119
1993-10-22,0.9613,0.9941,0.9385,0.9539,112117450
1993-10-25,0.9539,0.9613,0.9349,0.9462,62028554
1993-10-26,0.9385,0.9462,0.9146,0.9385,62976494
1993-10-27,0.9462,1.017,0.9385,1.0017,129947688
1993-10-28,1.0017,1.017,0.9779,0.9779,69199959
1993-10-29,0.9779,1.0017,0.9613,0.9703,38742090
1993-11-01,0.9703,0.9941,0.9539,0.9941,29998178
1993-11-02,0.9853,1.041,0.9779,1.0331,63477418
1993-11-03,1.041,1.041,0.9779,0.9982,50092053
1993-11-04,0.9941,1.017,0.9703,1.017,52473034
1993-11-05,1.0058,1.017,0.9703,1.0058,107009959
1993-11-08,1.0093,1.013,0.9613,0.9703,47270421
1993-11-09,0.9779,0.9853,0.9385,0.9502,48475177
1993-11-10,0.9539,0.9703,0.9462,0.9703,21790053
1993-11-11,0.9703,1.0093,0.9613,0.989,40317766
1993-11-12,0.9941,1.0093,0.9613,1.0017,40666509
1993-11-15,0.9941,1.0331,0.9941,1.0093,44470971
1993-11-16,1.0093,1.0798,1.0017,1.0725,85793764
1993-11-17,1.0725,1.1039,1.0331,1.0572,85663765
1993-11-18,1.0572,1.0648,1.041,1.0572,32385463
1993-11-19,1.041,1.0572,1.0245,1.041,34807639
1993-11-22,1.0331,1.041,1.017,1.0245,42632152
1993-11-23,1.0245,1.041,0.9853,1.041,52698109
1993-11-24,1.0331,1.0572,1.0284,1.041,25600850
1993-11-26,1.0331,1.041,1.017,1.0284,12297917
1993-11-29,1.017,1.0245,0.9941,1.0017,27376283
1993-11-30,1.0017,1.0284,0.9941,0.9941,31890897
1993-12-01,1.0093,1.017,0.9853,0.9941,31481911
1993-12-02,1.0017,1.0093,0.9779,1.0017,28492226
1993-12-03,1.0017,1.0093,0.9779,0.9941,34100647
1993-12-06,0.9941,1.0245,0.9853,1.017,44436092
1993-12-07,1.0093,1.017,0.9941,1.017,18074357
1993-12-08,1.0093,1.017,0.9941,1.0058,11207319
1993-12-09,1.0017,1.0093,0.9385,0.9462,51734321
1993-12-10,0.9539,0.9613,0.8754,0.8905,140758682
1993-12-13,0.8905,0.9314,0.8754,0.9314,69161926
1993-12-14,0.9222,0.9385,0.9146,0.9183,83127459
1993-12-15,0.9146,0.9385,0.9146,0.9385,35067622
1993-12-16,0.9314,0.9385,0.9146,0.926,35771440
1993-12-17,0.9314,0.9385,0.9183,0.9314,41088184
1993-12-20,0.9222,0.9385,0.8905,0.8982,53509734
1993-12-21,0.8982,0.9073,0.8595,0.8678,71086351
1993-12-22,0.8595,0.8982,0.8516,0.8834,51341198
1993-12-23,0.8595,0.8595,0.8354,0.8595,64244654
1993-12-27,0.8754,0.9073,0.8595,0.8982,45273078
1993-12-28,0.9073,0.9314,0.8982,0.9183,45149432
1993-12-29,0.9222,0.9222,0.8982,0.8982,30388128
1993-12-30,0.8982,0.9539,0.8982,0.9385,89040214
1993-12-31,0.9385,0.9539,0.9222,0.9222,45564761
1994-01-03,0.9314,0.9462,0.9146,0.9423,51385571
1994-01-04,0.9539,0.9941,0.9462,0.9941,80724314
1994-01-05,1.0017,1.0687,1.0017,1.0648,173277320
1994-01-06,1.0648,1.0725,1.0245,1.0331,103747632
1994-01-07,1.0093,1.0483,0.9853,1.0447,84579489
1994-01-10,1.041,1.0687,1.0331,1.0598,57063746
1994-01-11,1.0572,1.0648,1.0017,1.0058,100602625
1994-01-12,1.017,1.017,0.9613,0.9613,124301225
1994-01-13,0.9462,0.9703,0.9385,0.9663,150479090
1994-01-14,0.9703,1.0017,0.9613,0.9779,60722351
1994-01-17,0.9779,0.9941,0.9462,0.9577,41246692
1994-01-18,0.9539,0.9539,0.9146,0.926,102698241
1994-01-19,0.9222,0.9385,0.9073,0.9222,79709783
1994-01-20,0.9314,0.9703,0.9314,0.9423,75886307
1994-01-21,1.0483,1.0572,1.017,1.0536,277446612
1994-01-24,1.0483,1.1116,1.0483,1.1039,195926539
1994-01-25,1.0963,1.1039,1.0483,1.0687,125211128
1994-01-26,1.0648,1.0725,1.0483,1.0572,46934358
1994-01-27,1.0572,1.0798,1.041,1.0762,37435886
1994-01-28,1.0798,1.0963,1.0648,1.0725,38621610
1994-01-31,1.0572,1.0648,1.0331,1.0331,67478444
1994-02-01,1.041,1.0572,1.017,1.0483,44363178
1994-02-02,1.0483,1.0483,1.0245,1.041,41455940
1994-02-03,1.041,1.0598,1.0245,1.0572,39062297
1994-02-04,1.0572,1.1039,1.0483,1.0572,100209488
1994-02-07,1.0572,1.1709,1.0572,1.1507,205352085
1994-02-08,1.1355,1.1507,1.1116,1.128,80784549
1994-02-09,1.128,1.1507,1.1116,1.143,52929548
1994-02-10,1.143,1.1835,1.1355,1.1507,85495723
1994-02-11,1.143,1.1835,1.143,1.167,46493677
1994-02-14,1.167,1.1987,1.1594,1.167,69507489
1994-02-15,1.1594,1.1835,1.143,1.1709,36735245
1994-02-16,1.1835,1.1835,1.1594,1.1594,34541334
1994-02-17,1.1745,1.1949,1.143,1.167,41088184
1994-02-18,1.1507,1.167,1.143,1.143,42197805
1994-02-22,1.143,1.1835,1.128,1.1745,60738213
1994-02-23,1.1745,1.206,1.167,1.1745,73749465
1994-02-24,1.167,1.1745,1.143,1.1544,56008010
1994-02-25,1.167,1.1745,1.1203,1.1355,67037761
1994-02-28,1.143,1.167,1.1355,1.1507,35051774
1994-03-01,1.1594,1.1594,1.128,1.143,59974139
1994-03-02,1.1116,1.143,1.0963,1.123,83263786
1994-03-03,1.128,1.143,1.1203,1.128,53351230
1994-03-04,1.1355,1.1835,1.128,1.1594,64212956
1994-03-07,1.167,1.2023,1.1594,1.1949,87864005
1994-03-08,1.1987,1.1987,1.1594,1.167,52666423
1994-03-09,1.1544,1.1835,1.1355,1.1835,70353988
1994-03-10,1.1745,1.1859,1.1594,1.1745,40695041
1994-03-11,1.167,1.191,1.1594,1.1745,45812050
1994-03-14,1.2139,1.2139,1.191,1.2023,125033591
1994-03-15,1.206,1.206,1.1745,1.1859,57900713
1994-03-16,1.1835,1.191,1.1507,1.1594,41658837
1994-03-17,1.1594,1.167,1.143,1.1507,44223691
1994-03-18,1.1594,1.1594,1.128,1.1483,63315721
1994-03-21,1.1483,1.1507,1.1116,1.1203,69780148
1994-03-22,1.1116,1.1203,1.0875,1.1039,68737077
1994-03-23,1.1116,1.1203,1.0798,1.1078,61337418
1994-03-24,1.1078,1.1116,1.0725,1.0915,53243425
1994-03-25,1.0963,1.0963,1.0331,1.0331,97273702
1994-03-28,1.041,1.0725,1.0331,1.0483,79988783
1994-03-29,1.0483,1.0648,1.017,1.0331,60440192
1994-03-30,1.0245,1.0483,1.0017,1.0245,48072534
1994-03-31,1.0245,1.0572,0.9941,1.0483,59178376
1994-04-04,1.017,1.0483,1.0017,1.0483,47641351
1994-04-05,1.0648,1.0798,1.0572,1.0572,27712333
1994-04-06,1.0725,1.0725,1.0331,1.0572,36541834
1994-04-07,1.0572,1.0648,1.0331,1.0536,21901016
1994-04-08,1.0648,1.0725,1.0483,1.0572,50060357
1994-04-11,1.0572,1.0572,1.0245,1.0572,30239124
1994-04-12,1.0536,1.0536,1.0017,1.0093,38732568
1994-04-13,1.017,1.0245,0.9853,1.0017,65994700
1994-04-14,0.9613,1.0017,0.9462,0.9941,62840177
1994-04-15,0.9853,0.9941,0.9462,0.9539,53316336
1994-04-18,0.9613,0.9613,0.9222,0.9349,65189419
1994-04-19,0.9385,0.9462,0.8982,0.9146,47061176
1994-04-20,0.9222,0.9462,0.8834,0.8905,79782709
1994-04-21,0.8982,0.9613,0.8516,0.9349,116210405
1994-04-22,0.9853,1.0093,0.8982,0.9385,197533916
1994-04-25,0.9385,0.9779,0.9314,0.9779,101690050
1994-04-26,0.9941,0.9941,0.9779,0.9853,46487328
1994-04-28,0.9779,0.9853,0.9385,0.9539,28441517
1994-04-29,0.9462,0.9613,0.9385,0.9462,26830964
1994-05-02,0.9462,0.9853,0.9462,0.9779,34880554
1994-05-03,0.9779,0.9853,0.9314,0.9539,37619774
1994-05-04,0.9779,1.0483,0.9613,1.041,103081863
1994-05-05,1.0483,1.0648,1.017,1.0371,81618366
1994-05-06,1.017,1.0331,0.9853,1.0194,53154656
1994-05-09,1.017,1.0245,0.9703,0.9853,39762957
1994-05-10,1.0017,1.0093,0.9779,0.9779,41566895
1994-05-11,0.9779,0.9941,0.9385,0.9539,41192790
1994-05-12,0.9613,0.9703,0.9314,0.9361,30318371
1994-05-13,0.9385,0.9613,0.9222,0.9462,26215895
1994-05-16,0.9462,0.9613,0.9314,0.9314,38323600
1994-05-17,0.9385,0.9385,0.9073,0.926,50982941
1994-05-18,0.9385,0.9703,0.9222,0.9663,35061273
1994-05-19,0.9703,1.0245,0.9613,1.013,77442966
1994-05-20,1.0017,1.017,0.9779,0.9792,27782070
1994-05-23,0.9779,0.9853,0.9462,0.9613,33954822
1994-05-24,0.9779,0.9853,0.9539,0.9703,35793630
1994-05-25,0.9539,1.0017,0.9462,0.9853,38529681
1994-05-26,0.9941,0.9941,0.9539,0.9613,20674077
1994-05-27,0.9539,0.9703,0.9314,0.9449,30765412
1994-05-31,0.9314,0.9314,0.8982,0.9222,72861749
1994-06-01,0.8982,0.9035,0.8794,0.8905,109197528
1994-06-02,0.8944,0.8982,0.8555,0.8632,108959739
1994-06-03,0.8555,0.8834,0.844,0.8716,100117542
1994-06-06,0.8678,0.8754,0.8516,0.8632,35676333
1994-06-07,0.8595,0.8754,0.8595,0.8678,39699546
1994-06-08,0.8678,0.8716,0.82,0.8238,77607812
1994-06-09,0.809,0.8516,0.8051,0.8516,83089412
1994-06-10,0.8555,0.8632,0.8314,0.8354,40403372
1994-06-13,0.8314,0.8569,0.8314,0.8516,26298336
1994-06-14,0.8595,0.8632,0.8403,0.8528,43694215
1994-06-15,0.8516,0.8834,0.8477,0.8781,45143092
1994-06-16,0.8754,0.8754,0.8238,0.8314,61771753
1994-06-17,0.82,0.844,0.8163,0.8354,63547168
1994-06-20,0.8277,0.8595,0.82,0.8555,56585010
1994-06-21,0.8477,0.8595,0.8124,0.82,68863903
1994-06-22,0.8277,0.844,0.82,0.8277,32230122
1994-06-23,0.8277,0.8277,0.7848,0.7924,57716825
1994-06-24,0.7924,0.8238,0.7812,0.8077,82899186
1994-06-27,0.796,0.8277,0.7772,0.8277,72452776
1994-06-28,0.8277,0.8555,0.809,0.844,49318479
1994-06-29,0.844,0.8555,0.8163,0.8238,38374319
1994-06-30,0.8277,0.8477,0.8277,0.8354,28796584
1994-07-01,0.8314,0.8354,0.7998,0.8124,50748337
1994-07-05,0.809,0.844,0.809,0.8354,24301002
1994-07-06,0.8277,0.8354,0.82,0.8238,27566493
1994-07-07,0.8163,0.8516,0.8051,0.8463,48164456
1994-07-08,0.8354,0.8716,0.8354,0.8528,58943783
1994-07-11,0.8555,0.8632,0.8403,0.8516,30124987
1994-07-12,0.8516,0.897,0.8314,0.8944,68591255
1994-07-13,0.8982,0.9539,0.8982,0.9361,127455763
1994-07-14,0.9349,0.9385,0.8905,0.9035,51141449
1994-07-15,0.8905,0.9035,0.8678,0.8905,26881682
1994-07-18,0.8872,0.9146,0.8834,0.8944,21634698
1994-07-19,0.9035,0.9073,0.8632,0.873,32940281
1994-07-20,0.8632,0.8716,0.8314,0.8403,61530805
1994-07-21,0.8403,0.8982,0.8354,0.8834,81941732
1994-07-22,0.9982,1.0082,0.9462,0.9779,222656039
1994-07-25,0.9816,1.0058,0.9703,0.9994,119640762
1994-07-26,1.0017,1.0093,0.9816,0.989,53446319
1994-07-27,0.9853,0.989,0.9663,0.9792,37870228
1994-07-28,0.9779,1.013,0.974,1.0058,69440913
1994-07-29,1.0058,1.0725,1.0058,1.0625,157320765
1994-08-01,1.0598,1.0648,1.0331,1.0536,64900933
1994-08-02,1.0572,1.0598,1.022,1.0272,76304805
1994-08-03,1.0331,1.0483,1.013,1.0447,64212956
1994-08-04,1.0447,1.0648,1.0447,1.0483,52298646
1994-08-05,1.0371,1.0536,1.0371,1.0483,24630721
1994-08-08,1.0447,1.0725,1.041,1.0648,39991211
1994-08-09,1.0572,1.0687,1.0447,1.0598,22249750
1994-08-10,1.0598,1.1002,1.0483,1.0915,71777488
1994-08-11,1.0798,1.1078,1.0687,1.0825,84379762
1994-08-12,1.0851,1.1078,1.0687,1.0963,50852957
1994-08-15,1.0963,1.1039,1.0798,1.0915,33989677
1994-08-16,1.0851,1.0963,1.0725,1.0963,44084184
1994-08-17,1.1002,1.1164,1.0915,1.1039,81009648
1994-08-18,1.0963,1.1116,1.0875,1.0915,58385792
1994-08-19,1.0963,1.1039,1.0798,1.1002,36953986
1994-08-22,1.0963,1.1039,1.0915,1.1002,43145745
1994-08-23,1.1002,1.1317,1.0963,1.1039,60703328
1994-08-24,1.0963,1.1039,1.0851,1.1002,48570277
1994-08-25,1.0798,1.1483,1.0798,1.1065,84579489
1994-08-26,1.1116,1.1392,1.1116,1.128,57802432
1994-08-29,1.128,1.1392,1.1116,1.1164,43056974
1994-08-30,1.1116,1.1483,1.1078,1.143,51540924
1994-08-31,1.1355,1.1796,1.128,1.1406,99594429
1994-09-01,1.1164,1.128,1.0915,1.1039,57827799
1994-09-02,1.1116,1.1203,1.1039,1.1164,28676129
1994-09-06,1.1116,1.123,1.1039,1.1217,25879843
1994-09-07,1.123,1.1544,1.1164,1.1392,57716825
1994-09-08,1.1355,1.143,1.123,1.1392,44962373
1994-09-09,1.128,1.1355,1.1164,1.128,44509025
1994-09-12,1.123,1.128,1.1164,1.128,25629389
1994-09-13,1.128,1.143,1.123,1.1304,29503585
1994-09-14,1.123,1.128,1.1039,1.1078,28048372
1994-09-15,1.1078,1.1392,1.1078,1.1355,73302436
1994-09-16,1.1317,1.1745,1.1203,1.1483,103078686
1994-09-19,1.1483,1.1594,1.1203,1.1203,49353365
1994-09-20,1.1078,1.1164,1.0851,1.0902,55836799
1994-09-21,1.0875,1.0915,1.0648,1.0762,66476606
1994-09-22,1.0798,1.0798,1.0598,1.0687,41395699
1994-09-23,1.0687,1.0875,1.0687,1.0698,37613426
1994-09-26,1.0687,1.0875,1.0598,1.0698,40111699
1994-09-27,1.0648,1.0762,1.0536,1.0687,30879556
1994-09-28,1.0725,1.0851,1.0598,1.0687,23004297
1994-09-29,1.0648,1.0851,1.0536,1.0762,30961964
1994-09-30,1.0762,1.0875,1.0598,1.0625,20296786
1994-10-03,1.0598,1.0648,1.0245,1.0447,36684502
1994-10-04,1.0483,1.0725,1.041,1.0648,45967394
1994-10-05,1.0598,1.2023,1.0536,1.1949,200923052
1994-10-06,1.1796,1.1821,1.1355,1.143,149153864
1994-10-07,1.1392,1.1696,1.1203,1.167,103148428
1994-10-10,1.1709,1.2489,1.167,1.2261,148161544
1994-10-11,1.3058,1.321,1.2428,1.2489,238431873
1994-10-12,1.2489,1.3437,1.2341,1.3286,169082902
1994-10-13,1.3437,1.3526,1.2805,1.297,148697340
1994-10-14,1.3097,1.3248,1.2896,1.297,49835260
1994-10-17,1.2896,1.3097,1.2261,1.2541,86050565
1994-10-18,1.2805,1.3123,1.2766,1.3006,132671035
1994-10-19,1.2932,1.3286,1.2932,1.3006,99382006
1994-10-20,1.3006,1.3197,1.2766,1.2932,61749558
1994-10-21,1.2857,1.3487,1.2857,1.3437,91348270
1994-10-24,1.3487,1.3603,1.321,1.3324,57888041
1994-10-25,1.3123,1.3437,1.3097,1.3437,85340390
1994-10-26,1.3437,1.3636,1.3437,1.3636,55700474
1994-10-27,1.3636,1.3804,1.3398,1.3487,45124077
1994-10-28,1.3374,1.3526,1.3169,1.3286,77370042
1994-10-31,1.3248,1.3689,1.3097,1.3616,100745276
1994-11-01,1.3526,1.3714,1.3374,1.3603,61736882
1994-11-02,1.3603,1.3636,1.3058,1.3058,61920762
1994-11-03,1.3169,1.3248,1.2932,1.3097,31285350
1994-11-04,1.3097,1.3123,1.2619,1.2742,54362556
1994-11-07,1.2742,1.3006,1.2654,1.2857,31998692
1994-11-08,1.2805,1.3437,1.2693,1.3324,98782814
1994-11-09,1.3487,1.3565,1.2932,1.3123,115021529
1994-11-10,1.3169,1.321,1.2932,1.3033,43304266
1994-11-11,1.3006,1.3097,1.2932,1.297,17627336
1994-11-14,1.3006,1.3487,1.3006,1.3398,39525176
1994-11-15,1.3398,1.3565,1.3006,1.3058,47447980
1994-11-16,1.2857,1.311,1.2805,1.2911,53046860
1994-11-17,1.2896,1.2932,1.2579,1.2619,42584591
1994-11-18,1.2619,1.2766,1.2489,1.2619,41620791
1994-11-21,1.2619,1.2693,1.1987,1.2023,57349079
1994-11-22,1.191,1.2341,1.1745,1.1796,63502791
1994-11-23,1.167,1.1949,1.1483,1.1633,92793959
1994-11-25,1.1633,1.191,1.1594,1.191,23841292
1994-11-28,1.1859,1.206,1.1772,1.1936,39255685
1994-11-29,1.1987,1.2139,1.191,1.206,40799662
1994-11-30,1.2112,1.2428,1.167,1.1745,88326898
1994-12-01,1.167,1.1859,1.1355,1.1406,87559648
1994-12-02,1.1507,1.1594,1.123,1.153,48760501
1994-12-05,1.1507,1.1796,1.1392,1.1722,51030486
1994-12-06,1.167,1.2112,1.1633,1.1848,67396010
1994-12-07,1.1835,1.1936,1.1378,1.1544,38865728
1994-12-08,1.1633,1.167,1.128,1.1317,48082040
1994-12-09,1.1317,1.1483,1.0963,1.143,73803350
1994-12-12,1.1483,1.1594,1.1203,1.1507,63429867
1994-12-13,1.1544,1.1645,1.143,1.1483,33742394
1994-12-14,1.1507,1.2023,1.1507,1.1949,88155677
1994-12-15,1.1987,1.2112,1.1633,1.1709,64425358
1994-12-16,1.1745,1.191,1.1594,1.1745,50890996
1994-12-19,1.1745,1.2428,1.1745,1.2341,94211119
1994-12-20,1.2341,1.2376,1.2112,1.2139,49578466
